# PathPlanner CSV Format:
# timeSeconds, positionMeters, velocityMetersPerSecond, accelerationMetersPerSecondSq, headingDegrees, holonomicRotationDegrees, curvatureRadPerMeter, curveRadiusMeters, angularVelocityDegreesPerSec, angularAccelerationDegreesPerSecSq
 0.386282962664911,0.3730363181129525,1.917040546706973,5.03758182094297,22.636948040358526,0.0,0.9845904113738807,1.0156507604056564,109.46319852648085,66.7219340152658
 0.3919508929836193,0.38406375627664135,1.945584639121324,5.036069748446768,23.258899063295278,0.0,0.9720040098751737,1.0288023401553885,109.73159300915613,47.35317260153626
 0.39754136353102476,0.3950978392952658,1.9737306412866034,5.034639200154953,23.873224118190574,0.0,0.959001217534194,1.042751543706298,109.88789757248657,27.959106841729245
 0.4030583824340065,0.40614014912579444,2.001499364912578,5.033284118523973,24.479739663804626,0.0,0.9456116112033337,1.057516625380112,109.9353756584476,8.605750097277328
 0.40850567789482284,0.41719222218077173,2.028910150822074,5.031999109772621,25.07827429484247,0.0,0.9318646671401076,1.073117197445633,109.87739426716253,-10.644069465688341
 0.41388672332246634,0.4282555493565194,2.0559810030432244,5.030779350436603,25.66866866388156,0.0,0.9177896343323434,1.0895743017706465,109.71741030211693,-29.731019222349587
 0.4192047595738452,0.43933157612341317,2.0827287072407703,5.029620509001025,26.25077536167345,0.0,0.9034154166222307,1.1069104883541707,109.45895632828037,-48.59951335787883
 0.42446281470858954,0.4504217026758459,2.109168935706095,5.02851867996062,26.824458758758016,0.0,0.8887704641103183,1.1251499013314143,109.10562601250798,-67.19791001003745
 0.42966372159601207,0.4615272841393383,2.1353163407615052,5.02747032803892,27.38959481142102,0.0,0.8738826742486877,1.144318373012419,108.66105948362365,-85.47865564742969
 0.4348101336593568,0.47264963083216915,2.1611846381384243,5.026472240955189,27.94607083520366,0.0,0.8587793023439806,1.164443527307385,108.12892884076142,-103.39837469531952
 0.43990453899854215,0.48379000857879956,2.1867866816447363,5.025521489109845,28.49378524891094,0.0,0.8434868822402611,1.1855548925005774,107.51292393134541,-120.91792238787903
 0.44494927309629273,0.494949639072298,2.212134530237076,5.024615391253621,29.032647292472117,0.0,0.8280311562481631,1.2076840254792265,106.81673862680964,-138.00237852896822
 0.4499465302824129,0.5061297002829556,2.2372395084467755,5.023751485000334,29.562576721669743,0.0,0.8124370148707253,1.2308646475925518,106.04405766217177,-154.62101225928296
 0.4548983741057865,0.51733132691022,2.262112260970492,5.022927501532368,30.0835034827383,0.0,0.7967284457090499,1.2551327938467771,105.19854414828072,-170.74720933242597
 0.45980674674263405,0.5285556108751118,2.2867628021210504,5.022141343854932,30.595367369936756,0.0,0.7809284910084735,1.2805269771994392,104.28382787318401,-186.35836004582438
 0.46467347755182425,0.5398036018502641,2.3112005607361477,5.021391067890921,31.0981176687286,0.0,0.7650592143442366,1.3070883681299632,103.30349437911462,-201.43573427528568
 0.4695002908730874,0.551076307824784,2.3354344210622706,5.020674866245087,31.591712787679402,0.0,0.7491416745055572,1.3348609936298261,102.26107497806122,-215.96430847269932
